bcw	Bana	Central Chadic
bcy	Bacama	Central Chadic
bcz	Bainouk-Gunyaamolo	Banyum
bda	Bayot	Jola
bdb	Basap	North Bornean
bdc	Emberá-Baudó	Chocoan
bdd	Bunama	Western Oceanic
bde	Bade	West Chadic
bdf	Biage	Trans-New Guinea
bdg	Bonggi	North Bornean
bdh	Tara Baka,Baka,Baka (Sudan)	Bongo-Baka
bdi	Burun,Northern Burun,Maiak,Mayak,Mughaja,Kurmuk	Western Nilotic
bdj	Bai,Belanda,Biri,BGamba,Gumba,Mbegumba,Mvegumba	Sere
bdk	Budukh	Lezghian
bdl	Indonesian Bajau,Indonesian Bajo,Sulawesi Bajau,Sulawesi Bajaw,Bajau,Bajaw,Bajo	Malayo-Polynesian
bdm	Buduma,Yedina,Kuri	Central Chadic
bdn	Baldemu	Central Chadic
bdo	Morom	Bagirmi
bdp	Bende	Bantu
bdq	Bahnar	Bahnaric
bdr	West Coast Bajau	Sama-Bajaw
bds	Burunge	Cushitic
bdt	Bokoto	Western Gbaya
bdu	Oroko,Bima,Bakundu-Balue,Balundu-Bima	Sawabantu
bdv	Bodo Parja	Eastern Indo-Aryan
bdw	Baham	Papuan
bdx	Budong-Budong	South Sulawesi
bdy	Bandjalang	Pama-Nyungan
bdz	Badeshi	Western Indo-Aryan
bea	Beaver,Dane-zaa,Danezaa,Danezaa ZaageɁ	North Athabaskan
beb	Bebele	Beti
bec	Iceve-Maci	Central Tivoid
bed	Bedoanas	Halmahera-Cenderawasih
bee	Byangsi	Almora
bef	Benabena	Kainantu-Goroka
beg	Belait,Lemeting	North Sarawakan
beh	Biali,Berba,Bieri	Eastern Oti-Volta
bei	Bekati'	Land Dayak
bej	Beja	Cushitic
bek	Bebeli	Western Oceanic
bem	Bemba	Sabi
beo	Beami,Bedamini,Bedamuni,Mougulu	Papuan
bep	Besoa	Kaili-Pamona
beq	Beembe,Bembe,Kibeembe	Kongo
bes	Besme	Kim
bet	Guiberoua Bété,Bété of Guiberoua,Western Bété	Bété
beu	Blagar	Trans-New Guinea
bev	Daloa Bété,Bété of Daloa,Northern Bété	Bété
bew	Betawi	creole or pidgin
bex	Jur Modo	Bongo-Baka
bey	Akuwagel,Beli,Beli (New Guinea),Beli (Papua New Guinea)	Torricelli
bez	Kibena,Bena,Bena (Tanzania)	Bena-Kinga
bfa	Bari,Pojulu,Pöjulu,Fadjulu,Fajelu,Madi,Pajulu	Bari
bfb	Pauri Bareli	Bhil
bfc	Northern Bai,Bijiang Bai,Laemae,Lama,Panyi Bai	Greater Bai
bfd	Bafut	Ngemba
bfe	Betaf	Tor-Kwerba
bff	Bofi	Eastern Gbaya
bfg	Busang Kayan	Malayo-Polynesian
bfh	Blafe	Papuan
bfi	British Sign Language	sign
bfj	Bafanji	Nun
bfk	Ban Khor Sign Language	sign
bfl	Banda-Ndélé	Central Banda
bfm	Mmen	Central Ring
bfn	Bunak	Trans-New Guinea
bfo	Malba Birifor	Moré
bfp	Beba	Ngemba
bfq	Badaga	Dravidian
bfr	Bazigar	Dravidian
bfs	Southern Bai,Dali Bai	Greater Bai
bft	Balti	Ladakhi-Balti
bfu	Gahri	West Himalayish
bfw	Bondo,Remo	Munda
bfx	Bantayanon	Philippine
bfy	Bagheli	Eastern Hindi
bfz	Mahasu Pahari	Western Pahari
bga	Gwamhi-Wuri,Wurə-Gwamhyə-Mba,Lyase	Northwest Kainji
bgb	Bobongko	Saluan-Banggai
bgc	Haryanvi	Central Indo-Aryan
bgd	Rathwi Bareli	Bhil
bge	Bauria	Bhil
bgf	Bangandu	Southern Gbaya
bgg	Bugun	Kho-Bwa
bgi	Giangan	Philippine
bgj	Bangolan	Nun
bgk	Bit	Palaungic
bgl	Bo	Vietic
bgo	Baga Koga	Baga
bgq	Bagri	Western Indo-Aryan
bgr	Bawm Chin,Bawm,Banjogi	Kukish
bgs	Tagabawa	Manobo
bgt	Bughotu	Southeast Solomonic
bgu	Mbongno	Mambiloid
bgv	Warkay-Bipim	Trans-New Guinea
bgw	Bhatri	Eastern Indo-Aryan
bgx	Balkan Gagauz Turkish	Oghuz
bgy	Benggoi	Central Maluku
bgz	Banggai	Saluan-Banggai
bha	Bharia	Dravidian
bhb	Bhili	Bhil
bhc	Biga	Halmahera-Cenderawasih
bhd	Bhadrawahi	Western Pahari
bhe	Bhaya	Western Indo-Aryan
bhf	Odiai	Kwomtari
bhg	Binandere	Trans-New Guinea
bhh	Bukhari	Southwestern Iranian
bhi	Bhilali	Bhil
bhj	Bahing	Western Kiranti
bhl	Bimin	Ok
bhm	Bathari,Batahari,Bat'hari,Bautahari,Botahari,Bathara	Modern South Arabian
bhn	Bohtan Neo-Aramaic	Northeastern Neo-Aramaic
bho	Bhojpuri	Eastern Hindi
bhp	Bima	Central-Eastern Malayo-Polynesian
bhq	Tukang Besi South	Muna-Buton
bhs	Buwal	Central Chadic
bht	Bhattiyali	Western Pahari
bhu	Bhunjia	Eastern Indo-Aryan
bhv	Bahau	Malayo-Polynesian
bhw	Biak	Halmahera-Cenderawasih
bhx	Bhalay,Bhalay-Gowlan	Indo-Aryan
bhy	Bhele,Ebhele,Piri,Kipiri	Komo-Bira
bhz	Bada	Kaili-Pamona
bia	Badimaya	Southwest Pama-Nyungan
bib	Bissa	Bisa-Busa
bic	Bikaru	Engan
bid	Bidiyo	East Chadic
bie	Bepour	Madang
bif	Biafada	Tenda
big	Biangai	Papuan
bij	Kwanka,Kwang,Vaghat-Ya-Bijim-Legeri,Vaghat,Ya,Bijim,Legeri	Tarokoid
bil	Bile	Jarawan
bim	Bimoba	Gurma
bin	Edo,Bini	Edo-Esan-Ora
bio	Nai,Biaka	Kwomtari
bip	Bila,Forest Bira	Komo-Bira
biq	Bipi	Admiralty Islands
bir	Bisorio	Engan
bit	Berinomo,Bitara	Sepik
biu	Biete	Kukish
biv	Southern Birifor	Moré
biw	Kol (Cameroon)	Makaa
bix	Bijori	Munda
biy	Birhor	Munda
biz	Baloi	Ngondi-Ngiri
bja	Budza	Buja-Ngombe
bjb	Barngarla,Parnkalla,Banggarla,Parnkala,Parnkarla,Barngala,Bangala,Bungala,Bungela,Banggala,Bahngala,Pankalla,Punkalla,Pangkala,Pankarla,Parkalla,Pakarla,Bungeha,Bahanga-La,Kortabina,Arkaba-tura,Port Lincon,Kooapidna,Punkirla,Wanbirujurari,Willara,Willeuroo	Pama-Nyungan
bjc	Bariji,Bareji,Aga Bereho	Trans-New Guinea
bje	Biao-Jiao Mien,Biao Min,Jiaogong Mian	Mien
bjf	Barzani Jewish Neo-Aramaic	Northeastern Neo-Aramaic
bjg	Bidyogo	Bak
bjh	Bahinemo	Sepik
bji	Burji	Cushitic
bjj	Kannauji	Central Indo-Aryan
bjk	Barok	Western Oceanic
bjl	Bulu (New Guinea)	Western Oceanic
bjm	Bajelani	Zaza-Gorani
bjn	Banjarese	Malayic
bjo	Mid-Southern Banda	Central Banda
bjp	Fanamaket	Oceanic
bjr	Binumarien	Kainantu-Goroka
bjs	Bajan,Barbadian,Barbadian Creole,Barbadian Creole English	creole or pidgin
bjt	Balanta-Ganja	Bak
bju	Busuu	Furu
bjv	Bedjond	Sara
bjw	Bakwé	Eastern Kru
bjx	Banao Itneg	Philippine
bjy	Bayali	Pama-Nyungan
bjz	Baruga	Trans-New Guinea
bka	Kyak,Nyakyak,Bambuka	Bikwin-Jen
bkc	Baka	Baka
bkd	Binukid	Manobo
bkf	Beeke	Komo-Bira
bkg	Buraka	Gbanziri
bkh	Bakoko	Basaa
bki	Baki	North-Central Vanuatu
bkj	Pande,Pande-Gongo	Ngondi-Ngiri
bkk	Brokskat	Dardic
bkl	Berik	Tor-Kwerba
bkm	Kom (Cameroon)	Central Ring
bkn	Bukitan	North Bornean
bko	Kwa'	Bamileke
bkp	Iboko	Ngondi-Ngiri
bkq	Bakairí	Cariban
bkr	Bakumpai	West Barito
bks	Masbate Sorsogon	Philippine
bkt	Boloki	Zamba-Binza
bku	Buhid	Philippine
bkv	Bekwarra	Bendi
bkw	Bekwel	Bekwilic
bkx	Baikeno	Timoric
bky	Bokyi	Bendi
bkz	Bungku	Bungku-Tolaki
bla	Blackfoot,Siksika,Blackfeet	Algonquian
blb	Bilua	Trans-New Guinea
blc	Bella Coola	Salishan
bld	Bolango	Philippine
ble	Balanta-Kentohe	Bak
blf	Buol	Philippine
blg	Balau	Malayic
blh	Kuwaa,Belle,Belleh,Kowaao,Kwaa	Kru
bli	Bolia,Lia	Mongo
blj	Bolongan	Malayo-Polynesian
blk	Pa'o Karen	Karen
bll	Biloxi	Ohio Valley Siouan
blm	Beli,Behli,Beili,Jur Beli,Beli (Sudan),Beli (South Sudan)	Bongo-Baka
bln	Southern Catanduanes Bicolano,Virac	Philippine
blo	Anii,Bassila,Basila,Baseca,Ouinji-Ouinji,Winji-Winji	Na-Togo
blp	Blablanga	Western Oceanic
blq	Baluan-Pam	Admiralty Islands
blr	Blang,Bulang,Pulang,Kontoi,Shinman	Palaungic
bls	Balaesang	Malayo-Polynesian
blt	Tai Dam	Southwestern Tai
blv	Kibala,Bolo,Ngoya,Kibala-Ngoya	Kimbundu
blw	Balangao	Philippine
blx	Mag-Indi Ayta	Philippine
bly	Notre	Western Oti-Volta
blz	Balantak	Saluan-Banggai
bma	Lame	Jarawan
bmb	Bembe,Bemba,Kinyabemba	Lega-Binja
bmc	Biem	Western Oceanic
bmd	Baga Manduri	Baga
bme	Limassa	Baka
bmf	Bom	Mel
bmg	Bamwe	Buja-Ngombe
bmh	Kein,Bemal	Madang
bmi	Bagirmi	Bagirmi
bmj	Bote-Majhi	Eastern Indo-Aryan
bmk	Ghayavi	Western Oceanic
bml	Bomboli	Ngondi-Ngiri
bmn	Bina	Western Oceanic
bmo	Bambalang	Nun
bmp	Bulgebi	Finisterre
bmq	Bomu	Bwa
bmr	Muinane	Boran
bmt	Biao Mon	Mien
bmu	Somba-Siawari	Trans-New Guinea
bmv	Bum	Central Ring
bmw	Bomwali	Ndzem-Bomwali
bmx	Baimak	Madang
bmz	Baramu	Trans-New Guinea
bna	Bonerate	Muna-Buton
bnb	Bookan	Sabahan
bnd	Banda	Central Maluku
bne	Bintauna	Philippine
bnf	Masiwang,Bonfia	Central Maluku
bng	Benga	Sawabantu
bni	Bangi,Bobangi,Bubangi	Bangi-Moi
bnj	Eastern Tawbuid	Philippine
bnk	Bierebo	North-Central Vanuatu
bnl	Boon	Cushitic
bnm	Batanga	Sawabantu
bnn	Bunun	Austronesian
bno	Asi	Philippine
bnp	Bola	Western Oceanic
bnq	Bantik	Malayo-Polynesian
bnr	Butmas-Tur	North-Central Vanuatu
bns	Bundeli,Bundelkhandi	Central Indo-Aryan
bnu	Bentong	South Sulawesi
bnv	Beneraf	Tor-Kwerba
bnw	Bisis	Sepik
bnx	Bangubangu	Luban
bny	Bintulu	North Sarawakan
bnz	Beezen	Yukubenic
boa	Bora	Boran
bob	Aweer	Cushitic
boe	Mundabli	Beboid
bof	Bolon	East Manding
bog	Bamako Sign Language	sign
boh	North Boma	Boma-Dzing
boi	Barbareño	Chumashan
boj	Anjam	Madang
bok	Bonjo	Atlantic-Congo
bol	Bole	West Chadic
bom	Berom	Beromic
bon	Bine	Papuan
boo	Tiemacèwè Bozo	Soninke-Bobo
bop	Bonkiman	Finisterre
boq	Bogaya	Trans-New Guinea
bor	Borôro	Macro-Jê
bot	Bongo	Bongo-Baka
bou	Bondei	Seuta
bov	Tuwuli,Bowili,Bowiri,Liwuli,Siwuri,Tuwili,Tora	Ka-Togo
bow	Rema,Bothar	Papuan
box	Buamu	Bwa
boy	Bodo (Central Africa)	Lebonya
boz	Tiéyaxo Bozo	Soninke-Bobo
bpa	Dakaka,Daakaka,South Ambrym,Baiap	North-Central Vanuatu
bpd	Banda-Banda	Central Banda
bpg	Bonggo	Western Oceanic
bph	Botlikh	Avaro-Andian
bpi	Bagupi	Madang
bpj	Binji	Luban
bpk	Orowe	New Caledonian
bpl	Broome Pearling Lugger Pidgin	creole or pidgin
bpm	Biyom	Madang
bpn	Dzao Min	Mien
bpo	Anasi	East Geelvink Bay
bpp	Kaure	Papuan
bpq	Banda Malay	creole or pidgin
bpr	Koronadal Blaan	Philippine
bps	Sarangani Blaan	Philippine
bpt	Barrow Point	Paman
bpu	Bongu	Madang
bpv	Bian Marind	Trans-New Guinea
bpx	Palya Bareli	Bhil
bpy	Bishnupriya Manipuri	Eastern Indo-Aryan
bpz	Bilba	Timoric
bqa	Tchumbuli	Central Tano
bqb	Bagusa	Tor-Kwerba
bqc	Boko	Bisa-Busa
bqd	Bung	Northern Bantoid
bqf	Baga Kaloum	Baga
bqg	Bago-Kusuntu	Eastern Gurunsi
bqh	Baima	Qiangic
bqi	Bakhtiari	Southwestern Iranian
bqj	Bandial	Jola
bqk	Banda-Mbrès	Central Banda
bql	Bilakura	Madang
bqm	Wumboko	Kpwe
bqn	Bulgarian Sign Language	sign
bqo	Balo	Southwest Grassfields
bqp	Busa	Bisa-Busa
bqq	Biritai	Lakes Plain
bqr	Burusu	Sabahan
bqs	Bosngun	Papuan
bqt	Bamukumbit	Ngemba
bqu	Boguru	Boan
bqv	Begbere-Ejar	Central Plateau
bqw	Buru (Nigeria)	Southern Bantoid
bqx	Baangi	Kambari
bqy	Bengkala Sign Language	sign
bqz	Bakaka	Manenguba
bra	Braj,Braj Bhasha	Central Indo-Aryan
brb	Lave,Laveh,Rawe,Brao	Bahnaric
brc	Berbice Creole Dutch	creole or pidgin
brd	Baraamu	Newaric
brf	Bera	Komo-Bira
brg	Baure	Arawakan
brh	Brahui	Dravidian
bri	Mokpwe	Kpwe
brj	Bieria	North-Central Vanuatu
brk	Birgid	Nubian
brl	Birwa	Sotho-Tswana
brm	Barambu	Zande
brn	Boruca	Chibchan
bro	Brokkat	Tibetic
brp	Barapasi	East Geelvink Bay
brq	Breri	Papuan
brr	Birao	Southeast Solomonic
brs	Baras,Ende,West Kaili	Malayo-Polynesian
brt	Bitare,Njwande	Northern Tivoid
bru	Eastern Bru	Katuic
brv	Western Bru	Katuic
brw	Bellari	Dravidian
brx	Bodo (India),Bodo,Boro,Boro (India),Mech	Bodo-Garo
bry	Burui	Sepik
brz	Bilbil	Western Oceanic
bsa	Abinomn	isolate
bsb	Brunei Bisaya	Sabahan
bsc	Bassari,Basari,Oniyan,Onian,Onëyan,Ayan,Biyan,Wo	Tenda
bse	Wushi,Babessi	Northern Ring
bsf	Bauchi	Shiroro
bsg	Bashkardi	Southwestern Iranian
bsh	Kamkata-viri,Kati	Northern Nuristani
bsi	Bassossi	Manenguba
bsj	Bangwinji	Waja-Kam
bsk	Burushaski	isolate
bsl	Basa-Gumna	Basa
bsm	Busami	Halmahera-Cenderawasih
bsn	Barasana	Tucanoan
bso	Buso	East Chadic
bsp	Baga Sitemu	Baga
bsq	Bassa	Western Kru
bsr	Bassa-Kontagora	Basa
bss	Akoose	Manenguba
bst	Basketo	Ometo
bsu	Bahonsuai	Bungku-Tolaki
bsv	Baga Sobané	Baga
bsw	Baiso	Cushitic
bsx	Yangkam	Tarokoid
bsy	Sabah Bisaya	Sabahan
bta	Bata	Central Chadic
btc	Bati (Cameroon)	West Mbam
btd	Dairi Batak	Batak
bte	Gamo-Ningi	Jera
btf	Birgit	East Chadic
btg	Gagnoa Bété	Bété
bth	Biatah Bidayuh	Land Dayak
bti	Burate	East Geelvink Bay
btj	Bacanese Malay	Malayic
btm	Mandailing Batak	Batak
btn	Ratagnon	Philippine
bto	Iriga Bicolano	Philippine
btp	Budibud	Western Oceanic
btq	Batek	Aslian
btr	Baetora	North-Central Vanuatu
bts	Simalungun Batak	Batak
btt	Bete-Bendi	Bendi
btu	Batu	Northern Tivoid
btv	Bateri	Dardic
btw	Butuanon	Philippine
btx	Karo Batak	Batak
bty	Bobot	Central Maluku
btz	Alas-Kluet Batak	Batak
bua	Buryat	Mongolic
bub	Bua	Bua
bud	Ntcham,Tobote,Ncam,Basar,Basari	Gurma
bue	Beothuk	
buf	Bushoong	Bushoong
bug	Buginese	South Sulawesi
buh	Younuo Bunu,Yuno	Hmong
bui	Bongili	Ngondi-Ngiri
buj	Basa-Gurmana	Basa
buk	Bukawa	Western Oceanic
bum	Bulu (Cameroon)	Beti
bun	Sherbro	Mel
buo	Terei	South Bougainville
bup	Busoa	Malayo-Polynesian
buq	Brem,Barem,Bunabun,Bububun,Bunubun	Trans-New Guinea
bus	Bokobaru	Bisa-Busa
but	Bungain	Torricelli
buu	Budu	Nyali
buv	Bun	Yuat
buw	Bubi	Tsogo
bux	Boghom	West Chadic
buy	Mmani,Mani,Bullom So,Mandingi	Mel
bva	Barein	East Chadic
bvb	Bube	Southern Bantoid
bvc	Baelelea	Southeast Solomonic
bvd	Baeggu	Southeast Solomonic
bve	Berau Malay	Malayic
bvf	Boor	East Chadic
bvg	Bonkeng	Bafo-Bonkeng
bvh	Bure	West Chadic
bvi	Belanda Viri	Sere
bvj	Baan	Ogoni
bvk	Bukat	North Bornean
bvl	Bolivian Sign Language	sign
bvm	Bamunka	Northern Ring
bvn	Buna	Torricelli
bvo	Bolgo	Bua
bvp	Bumang	Palaungic
bvq	Birri	Birri-Kresh
bvr	Burarra	Arnhem
bvt	Bati (Indonesia)	Central Maluku
bvu	Bukit Malay	Malayic
bvv	Baniva	Arawakan
bvw	Boga	Central Chadic
bvx	Babole	Ngondi-Ngiri
bvy	Baybayanon,Babay,Utudnon,Leyte	Philippine
bvz	Bauzi	East Geelvink Bay
bwa	Bwatoo	New Caledonian
bwb	Namosi-Naitasiri-Serua	Central-Eastern Oceanic
bwc	Bwile	Sabi
bwd	Bwaidoka	Western Oceanic
bwe	Bwe Karen	Karen
bwf	Boselewa	Western Oceanic
bwg	Barwe	Sena
bwh	Bishuo	Furu
bwi	Baniwa,Baniba,Baniva,Carutana,Carútana,Carúzana,Izaneni,Karu,Tapuya	Nawiki
bwj	Láá Láá Bwamu	Bwa
bwk	Bauwaki	Trans-New Guinea
bwl	Bwela	Buja-Ngombe
bwm	Biwat,Mundugumor	Yuat
bwn	Wunai Bunu	Hmong
bwo	Shinasha,Boro,Boro (Ethiopia),Borna,Bworo,Sinicho	Gonga
bwp	Mandobo Bawah	Trans-New Guinea
bwq	Southern Bobo,Bobo Madaré,Southern Bobo Madaré,Bobo,Syabéré,Sya,Benge,Sogokiré,Voré,Zara,Bobo Jula,Jula	Soninke-Bobo
bwr	Bura,Bura-Pabir,Pabir,Burra	Central Chadic
bws	Bomboma	Buja-Ngombe
bwt	Bafaw	Bafo-Bonkeng
bwu	Buli (Ghana)	Buli-Koma
bww	Bwa	Bati-Angba
bwx	Bu-Nao Bunu,Bu Nao,Bunu,Dongnu,Dahua Dongnu,Tung Nu,Bunuo,Pu No,Naoklao,Baonao,Nao Klao,Numao,Nu Mhou,Nunu,Lingyun Nunu,Nu Nu	Hmong
bwy	Cwi Bwamu	Bwa
bwz	Bwisi	Sira
bxa	Bauro,Tairaha	Southeast Solomonic
bxb	Belanda Bor	Northern Luo
bxc	Molengue	Kele
bxd	Pela	Burmish
bxe	Ongota,Birale,Birayle	Cushitic
bxf	Bilur	Western Oceanic
bxg	Bangala	Bangi-Moi
bxh	Buhutu	Western Oceanic
bxi	Pirlatapa	Karnic
bxj	Bayungu	Southwest Pama-Nyungan
bxk	Bukusu	Masaba-Luhya
bxl	Jalkunan	Jogo-Jeri
bxn	Burduna	Southwest Pama-Nyungan
bxo	Barikanchi	creole or pidgin
bxp	Bebil	Beti
bxq	Beele	West Chadic
bxs	Busam	Southwest Grassfields
bxv	Berakou	Bagirmi
bxw	Banka	Samogo
bxz	Binahari	Trans-New Guinea
bya	Palawan Batak,Batak	Philippine
byb	Bikya	Furu
byc	Ubaghara	North-South Upper Cross River
byd	Benyadu'	Land Dayak
bye	Pouye	Sepik
byf	Bete	Yukubenic
byg	Baygo	Daju
byh	Bujhyal	Greater Magaric
byi	Buyu,Buya	Nyanga-Buyi
byj	Binawa	Kauru
byk	Biao	Kra-Dai
byl	Bayono	Trans-New Guinea
bym	Bidyara	Pama-Nyungan
byn	Blin	Cushitic
byo	Biyo,Piyo,Biyue	Loloish
byp	Bumaji	Bendi
byq	Basay	Austronesian
byr	Baruya	Trans-New Guinea
bys	Burak	Bikwin-Jen
byt	Berti	Saharan
byv	Medumba	Bamileke
byw	Belhariya	Eastern Kiranti
byx	Qaqet,Kakat,Baining	Baining
byz	Banaro	Papuan
bza	Bandi	Southwestern Mande
bzb	Andio	Saluan-Banggai
bzd	Bribri	Chibchan
bze	Jenaama Bozo	Soninke-Bobo
bzf	Boikin	Sepik
bzg	Babuza,Favorlang,Poavosa,Taokas	Austronesian
bzh	Mapos Buang	Western Oceanic
bzi	Bisu	Loloish
bzj	Belizean Creole	creole or pidgin
bzk	Nicaraguan Creole,Miskito Coast Creole,Nicaraguan Creole English,Nicaragua Creole English	creole or pidgin
bzl	Boano (Sulawesi),Boano,Austronesian Boano,Totoli Boano	Malayo-Polynesian
bzm	Bolondo	Buja-Ngombe
bzn	Boano (Maluku),Boano,Austronesian Boano,Seram Boano	Central Maluku
bzo	Bozaba	Ngondi-Ngiri
bzp	Kemberano	South Bird's Head
bzq	Buli (Indonesia)	Halmahera-Cenderawasih
bzr	Biri	Pama-Nyungan
bzs	Brazilian Sign Language,LGB,LSB,LSCB,Libras	sign
bzu	Burmeso,Taurap	West Papuan
bzv	Bebe,Naami	Eastern Beboid
bzw	Basa,Basa (Nigeria),Basa-Benue	Basa
bzx	Hainyaxo Bozo	Soninke-Bobo
bzy	Obanliku	Bendi
bzz	Evant	Central Tivoid
caa	Ch'orti'	Mayan
cab	Garifuna	Ta-Arawakan
cac	Chuj	Mayan
cad	Caddo	Caddoan
cae	Laalaa	Cangin
caf	Southern Carrier	North Athabaskan
cag	Nivaclé	Matacoan
cah	Cahuarano	Zaparoan
caj	Chané	Arawakan
cak	Kaqchikel	Mayan
cal	Carolinian	Micronesian
cam	Cemuhî	New Caledonian
can	Chambri	Lower Sepik
cao	Chácobo	Panoan
cap	Chipaya	Uru-Chipaya
caq	Car Nicobarese	Nicobarese
car	Galibi Carib,Carib,Caribe,Cariña,Galibi,Galibí,Kalihna,Kali'na,Kalinya,Maraworno,Marworno	Cariban
cas	Tsimané,Chimané,Mosetén	isolate
cav	Cavineña	Tacanan
caw	Callawalla	mixed
cax	Chiquitano	isolate
cay	Cayuga	Iroquoian
caz	Canichana	isolate
cbb	Cabiyarí	Nawiki
cbc	Carapana	Tucanoan
cbd	Carijona,Carihona,Karijona,Karihona,Jianacoto,Jianácoto,Hianakoto,Hianacoto,Hianákoto,Guaque,Omagua,Umaua,Umawa	Cariban
cbg	Chimila	Chibchan
cbi	Chachi	Barbacoan
cbj	Ede Cabe	Ede
cbk	Chavacano,Zamboanga Chavacano	creole or pidgin
cbl	Bualkhaw Chin,Bualkhaw	Kukish
cbn	Nyah Kur	Monic
cbo	Izora	Jera
cbq	Shuba,Tsucuba,Cuba	Kainji
cbr	Cashibo-Cacataibo,Cashibo,Cacataibo	Panoan
cbs	Cashinahua	Panoan
cbt	Chayahuita	Cahuapanan
cbu	Candoshi-Shapra	isolate
cbv	Cacua	Nadahup
cbw	Kinabalian	Philippine
cby	Carabayo,Caraballo,Yuri,Aroje,Yacumo,Maku,Macu,Macusa	Ticuna-Yuri
cca	Cauca	Chocoan
ccc	Chamicuro	Arawakan
ccd	Cafundó	West Iberian
cce	Chopi	Southern Bantu
ccg	Chamba Daka,Samba Daka,Nakanyare	Dakoid
cch	Atsam	East Kainji
ccj	Kasanga	Nyun
ccl	Cutchi-Swahili	creole or pidgin
ccm	Malaccan Creole Malay	creole or pidgin
cco	Comaltepec Chinantec	Chinantecan
ccp	Chakma	Eastern Indo-Aryan
ccr	Cacaopera	Misumalpan
cda	Choni	Tibetic
cde	Chenchu	Dravidian
cdf	Chiru	Kukish
cdh	Chambeali	Western Pahari
cdi	Chodri	Bhil
cdj	Churahi	Western Pahari
cdm	Chepang	Greater Magaric
cdn	Chaudangsi	Almora
cdo	Min Dong	Coastal Min
cdr	Cinda-Regi-Tiyal	Kamuku
cds	Chadian Sign Language	sign
cdy	Chadong	Kam-Sui
cdz	Koda	Munda
cea	Lower Chehalis	Salishan
ceb	Cebuano	Philippine
ceg	Chamacoco	Zamucoan
cen	Cen,Cèn,Chen	Central Plateau
cet	Centúúm,Jalaa,Cèntûm,Cen Tuum	isolate
cfa	Dijim-Bwilim	Waja-Kam
cfd	Cara	Beromic
cfg	Como Karim	Jukunoid
cfm	Falam Chin	Kukish
cga	Changriwa	Yuat
cgc	Kagayanen	Manobo
cgg	Rukiga	Nyoro-Ganda
cgk	Chocangaca	Tibetic
chb	Chibcha	Chibchan
chc	Catawba	Catawban
chd	Highland Oaxaca Chontal,Oaxaca Chontal,Oaxacan Chontal,Chontal,Tequistlatec,Mountain Tequistlateco,Highland Chontal,Mountain Chontal	Tequistlatecan
chf	Tabasco Chontal	Mayan
chg	Chagatai	Karluk
chh	Chinook	Chinookan
chj	Ojitlán Chinantec	Chinantecan
chk	Chuukese	Micronesian
chl	Cahuilla	Cupan
chm	Eastern Mari,Meadow Mari,Lowland Mari,Midland Mari,Standard Mari,Upo Mari,Mari,Mari (Russia)	Uralic
chn	Chinook Jargon	creole or pidgin
cho	Choctaw	Muskogean
chp	Chipewyan,Dëne Sųłiné,Dënesųłiné,Dëne,Dene Suline,Denesuline,Dene	North Athabaskan
chq	Quiotepec Chinantec	Chinantecan
chr	Cherokee	Iroquoian
cht	Cholón	
chw	Chuabo,Chuwabu,Cuwabo,Cuwabu,Cuabo,Txuwabo,Echuabo	Makua
chx	Chantyal	Tamangic
chy	Cheyenne	Algonquian
chz	Ozumacín Chinantec	Chinantecan
cia	Cia-Cia	Muna-Buton
cib	Ci Gbe	Gbe
cic	Chickasaw	Muskogean
cid	Chimariko	isolate
cie	Cineni	Central Chadic
cih	Chinali	Indo-Aryan
cik	Chitkuli Kinnauri	Kinnauri
cim	Cimbrian	West Germanic
cin	Cinta Larga	Tupian
cip	Chiapanec	Oto-Manguean
cir	Tiri,Tîrî,Ciri,Tinrin,Méa,Haméa	New Caledonian
ciy	Chaima	Cariban
cja	Western Cham	Chamic
cje	Chru	Chamic
cjh	Upper Chehalis	Salishan
cji	Chamalal	Avaro-Andian
cjk	Chokwe	Chokwe-Luchazi
cjm	Eastern Cham	Chamic
cjn	Chenapian	Sepik
cjo	Ashéninka Pajonal	Arawakan
cjp	Cabécar	Chibchan
cjs	Shor	Siberian Turkic
cjv	Chuave	Trans-New Guinea
cjy	Jin,Jinyu,Jinhua,Jinese,Shanxinese,Jin Chinese,Jinyu Chinese	Sinitic
ckb	Central Kurdish	Kurdish
ckh	Chak	Luish
ckl	Cibak	Central Chadic
ckn	Kaang Chin	Kukish
cko	Anufo	Central Tano
ckq	Kajakse	East Chadic
ckr	Kairak	Baining
cks	Tayo	creole or pidgin
ckt	Chukchi	Chukotko-Kamchatkan
cku	Koasati	Muskogean
ckv	Kavalan	Austronesian
ckx	Caka	Central Tivoid
cky	Cakfem-Mushere	West Chadic
ckz	Cakchiquel-Quiché Mixed Language,Cauque Mayan	Mayan
cla	Ron,Bokkos,Daffo-Butura,Shagawu	West Chadic
clc	Chilcotin	North Athabaskan
cld	Chaldean Neo-Aramaic	Eastern Aramaic
cle	Lealao Chinantec	Chinantecan
clh	Chilisso	Dardic
cli	Chakali	Western Gurunsi
clj	Laitu Chin	Kukish
clk	Idu,Idu-Mishmi,Idu Mishmi	Greater Siangic
cll	Chala	Eastern Gurunsi
clm	Klallam	Salishan
clo	Lowland Oaxaca Chontal,Oaxaca Chontal,Oaxacan Chontal,Chontal,Huamelultec,Huamelula Chontal,Coastal Chontal	Tequistlatecan
clt	Lautu Chin	Kukish
